y;English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
HINT_43;Ministers are the people that run your nation. Each minister has a trait that is explained in a rollover and influences your country's IC, your military, your supplies, etc. Changing ministers is thus vital to your nation's survival and performance. New replacements arrive at the beginning of each year. They are also influenced by your country's Domestic Policy sliders.;Ce sont les ministres qui dirigent votre pays. Chaque ministre possиde une caractйristique qui est expliquйe par une bulle et qui influence les PP de votre pays, votre armйe, votre approvisionnement, etc. Changer de ministre est par consйquent indispensable а la survie et aux performances de votre pays. De nouveaux remplaзants arrivent en dйbut de chaque annйe. Ils sont eux aussi influencйs par les barres de positionnement des politiques intйrieures de votre pays.;I ministri hanno un impatto sulla PI del tuo paese, sulle forze armate, ecc... Posiziona il cursore su uno di essi per visualizzarne il tratto distintivo. Per la sopravvivenza della tua nazione и fondamentale cambiare i ministri. All'inizio di ogni anno si operano delle sostituzioni, influenzate dalle barre a scorrimento della politica interna della tua nazione.;Los ministros son las personas que dirigen tu paнs. Cada ministro tiene un rasgo que se explica en una ventanilla desplegable y que influye en la CI de la naciуn, en el ejйrcito, suministros, etc. Por tanto, cambiar de ministros es vital para la supervivencia y rendimiento del paнs. Los nuevos reemplazos llegan a comienzos de cada aсo. Tambiйn estбn influidos por los controles deslizantes de la polнtica interior.;Minister sind die Leute, die Ihre Nation regieren. Jeder Minister verfьgt ьber Charaktereigenschaften, die in einem Rollover erklдrt werden und er beeinflusst die IS Ihres Landes, das Militдr, die Ressourcen, usw. Die Neubenennung von Ministern ist deshalb lebenswichtig fьr Ihre Nation. Am 1. Januar eines jeden Jahres kцnnen neue Ersatzminister auftauchen, ein Nachsehen lohnt sich! Auch die Regierungform bestimmt, welche Minister zur Verfьgung stehen. ;Ministrowie to ludzie, ktуrzy zarz№dzaj№ Twoim paсstwem. Kaїdy z nich posiada wіasne cechy wpіywaj№ce na PP, wojsko, zasoby kraju. Ich prawidіowy dobуr jest kluczowy dla przetrwania narodu. Nowi kandydaci pojawiaj№ siк zawsze na pocz№tku roku. Na dostкpnoњж niektуrych osуb ma wpіyw Twoja polityka wewnкtrzna.;;Министры управляют государством. Каждый министр обладает способностями, которые влияют на промышленность, армию и другие составляющие вашего государства. От правильного выбора министров зависит многое. Новые лица в списке кандидатов появляются в начале каждого календарного года, они меняются в зависимости от вашей внутренней политики.;;;X
HINT_44;You can interact with other countries either by bringing up the diplomatic screen and clicking on their flag in the left hand pane or by selecting one of their provinces on the map and then clicking on the country flag. You can also access some diplomatic commands directly by right clicking on another country's province.;Vous pouvez communiquer avec les autres pays, soit en ouvrant l'йcran de diplomatie et en cliquant sur leur drapeau dans le panneau gauche, soit en sйlectionnant l'une de leurs provinces sur la carte, et en cliquant sur le drapeau du pays.  Vous pouvez йgalement accйder а certaines commandes diplomatiques en cliquant directement avec le bouton droit de la souris sur une autre province du pays.;Puoi interagire con le altre nazioni tramite la schermata Diplomazia e cliccando sulla bandiera corrispondente nella scheda di sinistra o selezionando una delle province sulla mappa e cliccando quindi sulla bandiera del paese. Puoi anche accedere ad alcuni comandi diplomatici cliccando con il pulsante destro su un'altra provincia del paese.;Puedes interactuar con otras naciones bien haciendo aparecer la pantalla de diplomacia y haciendo clic en su bandera en el panel a la izquierda, o bien seleccionando una de sus provincias en el mapa y luego pulsando la bandera de dicho paнs. Tambiйn puedes acceder a algunas уrdenes diplomбticas directamente haciendo clic derecho en la provincia de otro paнs.;Mit anderen Lдndern kommunizieren Sie entweder ьber den Diplomatie-Bildschirm und durch Klicken auf die Flagge links auf dem Bildschirm, oder indem Sie deren Provinzen auf der Karte auswдhlen und dann auf die entsprechende Flagge klicken. Einige diplomatische Befehle kцnnen auch durch Rechtsklick auf die Provinz eines anderen Landes abgerufen werden.;Akcje dyplomatyczne moїesz przeprowadzaж z kilku miejsc: na ekranie dyplomacji moїesz wybraж flagк paсstwa z panelu po lewej,  na ekranie mapy moїesz zaznaczyж obc№ prowincjк, a nastкpnie klikn№ж na fladze kraju, moїesz wreszcie klikn№ж PPM na terytorium interesuj№cego Ciк paсstwa i wybraж dziaіanie z listy.;;Чтобы вступить в переговоры с другой страной, щелкните по ее флагу слева на дипломатическом экране. Вы можете также выбрать одну из ее провинций и щелкнуть по флагу в окне провинции. Некоторые дипломатические действия доступны в меню, которое появляется после правого щелчка по провинции.;;;X
HINT_45;Left clicking on any province in the game brings up the province view in the left hand pane. This allows you to see at a glance the amount if IC, AA, forts and resources in the province as well as its VP value, if there's an airbase or naval base present, what provinces it's adjacent to, the level of infrastructure and how much partisan activity is occuring.;Cliquer avec le bouton gauche de la souris sur une province du jeu ouvre l'affichage de la province dans le panneau gauche. Cela vous permet de voir d'un coup d'њil la quantitй de PP, DCA, forts et ressources dans la province, ainsi que la valeur de ses PV, si une base aйrienne ou une base navale sont prйsentes, quelles provinces elle cфtoie, le niveau d'infrastructure et le degrй d'activitй partisane effectif.;Cliccando su una qualsiasi provinca del gioco, comparirа la visualizzazione Provincia sulla scheda di sinistra. Potrai vedere la quantitа di PI, CA, fortificazioni e risorse della provincia, cosм come il suo valore PV, l'eventuale presenza di una base aerea o navale, le province adiacenti, il livello delle infrastrutture e delle attivitа partigiane in corso.;Hacer clic izquierdo en cualquier provincia del juego despliega la vista de la provincia en el panel de la izquierda. Eso te permite ver de un vistazo la cantidad de CI, AA, fortificaciones y recursos en dicha provincia, asн como su valor en PdV, si hay una base naval o aйrea, quй provincias tiene adyacentes, el nivel de infraestructuras y cuбnta actividad partisana hay.;Ein Linksklick auf eine Provinz цffnet die Provinzanzeige links auf dem Bildschirm. Hier sehen Sie auf einen Blick die Menge an IS, AA, Befestigungen und Ressourcen in der Provinz, so wie auch die SP-Werte, ob es einen Luft- oder einen Marinestьtzpunkt gibt, welche Provinzen daneben liegen, die Entwicklung der Infrastruktur und wie viel Partisanenaktivitдt zu erwarten ist.;Klikniкcie na prowincji wyњwietli szczegуіowy widok prowincji. Pozwoli Ci on poznaж PP prowincji, iloњж baterii przeciwlotniczych, iloњж fortyfikacji, surowce produkowane na jej terenie, punkty zwyciкstwa przyznawane za jej zdobycie, jej s№siadуw, poziom infrastruktury i informacje o aktywnoњci partyzantуw.;;Левый щелчок по любой провинции открывает окно провинции в левой части экрана. Вы можете быстро получить сведения о ПП, ПВО, укреплениях и ресурсах этой провинции, а также о игровых очках, наличию морских и авиабаз, прилегающих провинциях, уровню инфраструктуры и партизанских действиях.;;;X
HINT_46;By selecting the Statistics tab at the top right of the screen you can view summary information on victory points, resource production, technology, units, leaders and also a history log for the entire game.;En sйlectionnant l'onglet Statistiques en haut а droite de l'йcran, vous voyez une synthиse des donnйes sur les points de victoire, la production de ressources, la technologie, les unitйs, les leaders, mais aussi une fenкtre de dialogue relative а l'ensemble du jeu.;Selezionando la scheda Statistiche, nella parte superiore dello schermo, potrai visualizzare un riepilogo dei punti vittoria, della produzione di risorse, della tecnologia, delle unitа, dei comandanti e un registro degli eventi storici dell'intera partita.;Si seleccionas la pestaсa de estadнsticas en la parte superior derecha de la pantalla, verбs un sumario con los puntos de victoria, la producciуn de recursos, la tecnologнa, las unidades, los lнderes y tambiйn un historial de toda la partida.;Durch Auswahl der Registerkarte Statistik oben rechts auf dem Bildschirm wird eine Schlussbemerkung der Info ьber Siegespunkte, Ressourcenproduktion, Technologie, Einheiten, Fьhrer, und auch ein Verlaufsprotokoll fьr das gesamte Spiel angezeigt.;Po wybraniu zakіadki 'Statystyki' moїesz obejrzeж podsumowanie zdobytych punktуw zwyciкstwa, produkcji surowcуw, odkrytych technologii, jednostek, dowуdcуw i dziennik komunikatуw z caіej gry.;;Кнопка статистики в правой верхней части экрана дает вам возможность получить общие сведения о распределении игровых очков между провинциями, добыче ресурсов, уровне технологий, воинских частях, военачальниках. Там же находится полная история игры.;;;X
HINT_47;Winning a scenario or campaign in Darkest Hour normally requires that you conquer more victory point provinces than the other alliances. Some scenarios may have special victory conditions so pay attention to your mission briefing.;Pour кtre le vainqueur d'un scйnario, ou d'une campagne de Hearts of Iron 2, vous devez normalement remporter plus de points de victoire que les autres alliances. Certains scйnarios comportent des conditions de victoire particuliиres, soyez donc attentif au rapport qui vous est fait pour la mission.;Per vincere uno scenario o una campagna in Darkest Hour, occorre di solito conquistare piщ province che possiedono punti vittoria rispetto agli avversari. Per alcuni scenari, possono esistere condizioni di vittoria particolari.;Normalmente, ganar un escenario o una campaсa en Darkest Hour requiere que conquistes mбs provincias con puntos de victoria que las demбs alianzas. Algunos escenarios pueden tener condiciones de victoria especiales, asн que pon atenciуn al informe de la misiуn.;Das siegreiche Beenden eines Szenarios oder eine gewonnene Kampagne in HoI 2 erfordert normalerweise, dass Sie mehr Siegespunkte-Provinzen erobern als andere Allianzen. Einige Szenarios verfьgen u.U. ьber besondere Siegbedingungen - achten Sie also auf die Missionsbeschreibung.;Zazwyczaj wygranie scenariusza lub kampanii w Darkest Hour wymaga zdobycia najwiкkszej liczby punktуw zwyciкstwa. Niektуre scenariusze posiadaj№ jednak specjalne warunki wygranej, dlatego warto uwaїnie przeczytaж informacje wstкpne przed rozpoczкciem gry.;;Для победы в кампании или сценарии вам необходимо захватить больше провинций с игровыми очками, чем сумеют захватить или удержать другие военные союзы. В некоторых сценариях могут применяться особые условия победы, поэтому внимательно читайте описания сценариев.;;;X
HINT_48;If you ever lose all provinces with victory points then your enemies may annex your nation. This results in immediate defeat for your nation and the game ends. Always protect your victory point provinces carefully.;Si vous perdez toutes les provinces possйdant des points de victoire, vos ennemis peuvent annexer votre pays. Cela entraоne la dйfaite immйdiate de votre nation, et met fin а la partie. Protйgez toujours au mieux vos provinces ayant des points de victoire.;Se dovessi perdere tutte le province con i punti vittoria, i tuoi nemici potrebbero annettere la tua nazione. Ciт comporterebbe la sconfitta immediata e la fine del gioco. Proteggi sempre con cura i tuoi punti vittoria.;Si pierdes todas las provincias con puntos de victoria, tus enemigos podrнan anexionarse tu paнs. Ello conlleva una derrota inmediata para tu naciуn y concluye la partida. Siempre protege muy cuidadosamente las provincias que tengan puntos de victoria.;Falls Sie je alle Provinzen mit Siegespunkten verlieren sollten, dann kцnnen die Feinde Ihre Nation annektieren. Dadurch ist Ihre Nation automatisch besiegt und das Spiel endet. Schьtzen Sie deshalb also besonders Ihre Siegespunkte-Provinzen.;Jeїeli stracisz wszystkie prowincje, maj№ce jak№kolwiek wartoњж w punktach zwyciкstwa, wrуg moїe dokonaж aneksji Twojego kraju. Skutkiem tego jest natychmiastowa przegrana i zakoсczenie gry. Zawsze uwaїnie broс prowincji, posiadaj№cych jak№њ wartoњж w punktach zwyciкstwa.;;Если вы потеряете все провинции с игровыми очками, противник может аннексировать ваше государство. Это означает немедленной поражение и конец игры. Позаботьтесь о надежной защите таких провинций.;;;X
HINT_49;If you play a battle scenario you will find that most of the world map is blacked out. The scenarios take place only in limited geographical areas and your units cannot travel beyond those areas into the blacked-out provinces.;Si vous participez а un scйnario de combat, vous remarquerez que la majoritй de la carte du monde est assombrie. Les scйnarios ne se dйroulent que dans des zones gйographiques restreintes, et vos unitйs ne peuvent dйpasser ces zones et dйborder sur les provinces assombries.;Se giochi uno scenario di battaglia, noterai che gran parte della mappa del mondo и disattivata. Gli scenari si svolgono in un'area geografica limitata, al di lа della quale le tue unitа non potranno spostarsi.;Si juegas un escenario de batalla, descubrirбs que la mayor parte del mapa mundial estб en negro. Los escenarios sуlo tienen lugar en zonas geogrбficas limitadas, y tus unidades no pueden viajar mбs allб de ellas, hacia las provincias apagadas.;In einem Kampfszenario wird die Weltkarte weitgehend ausgeblendet. Die Szenarios finden nur in begrenzten geographischen Bereichen statt und Ihre Einheiten kцnnen sich nicht ьber diese Bereiche hinaus bewegen.;Jeїeli grasz w scenariusz bitewny, zauwaїysz, їe wiкkszoњж mapy zwykle jest zaczerniona. Taki scenariusz jest ograniczony geograficznie i Twoje jednostki nie mog№ podrуїowaж na zablokowane (zaczernione) tereny.;;В ограниченных сценариях большая часть карты закрашена черным. Такие сценарии охватывают ограниченное пространство, и ваши части не могут выйти за его пределы.;;;X
HINT_50;Brigades cannot be attached to or detached from units which are at sea or in the air. If you want to change brigade assignments you should return to base first.;Vous ne pouvez attacher ou dйtacher des brigades d'unitйs en mer ou en vol.  Si vous voulez modifier les affectations des brigades, vous devez d'abord revenir а la base.;Non и possibile aggregare o distaccare brigate dalle unitа che si trovano in mare o in aria. Se desideri modificare l'assegnazione delle brigate, и necessario fare ritorno alla base.;Las brigadas no pueden agregarse o desagregarse de unidades que estбn en el mar o en el aire. Si quieres cambiar las asignaciones de brigada, deberнas volver antes a la base.;Brigaden kцnnen nicht von Einheiten zur See oder in der Luft zugeordnet oder abgelцst werden. Falls Sie die Brigadenzuweisung дndern mцchten, dann kehren Sie zuerst zurьck zum Stьtzpunkt.;Nie moїesz odі№czaж i przyі№czaж brygad pomocniczych, jeїeli Twoja jednostka znajduje siк poza baz№ lotnicz№ lub morsk№. Jeїeli chcesz zmieniж te ustawienia, najpierw wrуж jednostk№ na lotnisko lub do portu macierzystego.;;Бригады нельзя придавать или отделять от частей, находящихся в море или в воздухе. Для этого нужно вернуть части на базу.;;;X
HINT_51;Air units like fighters or tactical bombers cannot be loaded on carriers. The only air unit that can operate from a carrier is the carrier air group (CAG) brigade unit. To assign a CAG to a carrier move the carrier to a port, go to the unit detail screen and click on the B+ brigade attachment icon.;Les unitйs aйriennes comme les chasseurs ou les bombardiers tactiques ne peuvent embarquer sur des portes-avions. Les seules unitйs aйriennes qui peuvent opйrer а partir d'un porte-avion sont les unitйs d'escadrilles aйro-navales (EAN). Pour affecter une EAN а un porte-avion, dйplacez le porte-avion vers un port, rendez-vous dans l'йcran dйtaillй de l'unitй, et cliquez sur l'icфne Attacher brigade (B+).;Le unitа aeree come i caccia o i bombardieri tattici non possono essere caricati sulle portaerei. L'unica unitа aerea che puт operare da una portaerei и la brigata gruppo aereo portaerei (GAP). Per assegnare un GAP a una portaerei, sposta quest'ultima in un porto, accedi alla schermata Dettagli unitа e clicca sull'icona B+.;Las unidades aйreas, como los cazas o los bombarderos tбcticos, no pueden embarcarse en transportes. La ъnica unidad aйrea que puede operar desde un transporte es la unidad de brigada de grupo aeronaval embarcado en un portaaviones (GAE). Para asignar un GAE a un portaaviones, traslada al segundo a un puerto, ve a la pantalla de detalles de unidad y haz clic en el icono de agregar brigada (B+).;Lufteinheiten wie Jдger oder taktische Bomber kцnnen nicht auf Flugzeugtrдger geladen werden. Die einzige Lufteinheit, die von einem Flugzeugtrдger aus agieren kann, ist die Brigadeeinheit der Flugzeugtrдgerstaffel (CAG). Um eine Flugzeugtrдgerstaffel einem Flugzeugtrдger zuzuordnen bringen Sie den Flugzeugtrдger in den Hafen, rufen den Detailbildschirm auf und klicken auf das B+ Brigadesymbol.;Jednostki lotnicze, takie jak myњliwce i bombowce taktyczne nie mog№ stacjonowaж na lotniskowcu. Jedyn№ jednostk№, ktуra operuje z pokіadu okrкtu jest CAG (grupa pokіadowa lotniskowca). Aby doі№czyж do niej samoloty, przemieњж lotniskowiec do portu, przejdџ do ekranu informacji o jednostce i dodaj myњliwce/bombowce przyciskiem doі№czenia brygady 'B+'.;;Авиачасти, например, истребители или тактические бомбардировщики, нельзя погрузить на авианосцы. С авианосцев могут действовать только авианосные ударные группы (АУГ) в виде бригады. Чтобы придать АУГ авианосцу, отправьте его в порт, откройте окно части и щелкните по значку придания бригады B+.;;;X
HINT_52;Carrier air groups (CAG) will automatically attack enemy ships during battle. You do not need to manually order them to engage the enemy.;Les escadrilles aйronavales (EAN) attaqueront automatiquement les navires ennemis pendant le combat. Vous n'avez pas а leur ordonner systйmatiquement d'attaquer l'ennemi.;I gruppi aerei portaerei (GAP) in combattimento attaccano automaticamente le navi nemiche. Non sarа perciт necessario impartire manualmente l'ordine di attaccare il nemico.;Los grupos aeronavales embarcados (GAE) atacarбn a los barcos enemigos automбticamente durante una batalla. No tienes que ordenarles manualmente que entablen combate con el enemigo.;Flugzeugtrдgerstaffeln (CAG) greifen im Kampf automatisch feindliche Schiffe an. Sie mьssen diese nicht manuell anweisen, den Feind anzugreifen.;CAG automatycznie atakuje wroga podczas walki. Nie musisz rкcznie wskazywaж jej celуw.;;Авианосные ударные группы (АУГ) будут автоматически атаковать корабли противника во время боя. Вам не нужно отдавать им приказы вручную.;;;X
HINT_53;If your naval units include carriers you can carry out airbase strike and port strike missions which can cripple enemy operations in an area.;Si vos unitйs navales comportent des portes-avions, vous pouvez frapper des bases aйriennes, et lancer des missions d'attaque portuaire qui peuvent paralyser les opйrations ennemies dans toute une zone.;Se le tue unitа navali includono delle portaerei, potrai eseguire missioni di attacco a partire da basi aeree e porti in grado di infliggere danni pesantissimi al nemico.;Si tus unidades navales incluyen portaaviones, puedes realizar misiones de ataque a bases aйreas y de ataque a puerto capaces de paralizar las operaciones enemigas en una zona.;Falls Ihre Marineeinheit ьber Flugzeugtrдger verfьgt, kцnnen Sie Luftwaffenstьtzpunktangriffe und Hafenangriffe ausfьhren, die feindl. Operationen in einem Bereich unmцglich machen.;Jeїeli posiadasz w swoich siіach lotniskowce, moїesz przeprowadziж misje uderzeс na porty i lotniska. Zadadz№ one powaїny cios przeciwnikowi.;;Если в состав соединения флота входят авианосцы, вы можете наносить удары по авиабазам и портам и затруднить действия противника в регионе.;;;X
HINT_54;If you think you have found a bug then you can either contact your Darkest Hour game distributor technical support or visit the Paradox Entertainment bug forum at www.paradoxplaza.com.;Si vous pensez avoir trouvй une erreur, vous pouvez soit contacter l'assistance technique de votre distributeur Hearts of Iron 2, soit consulter le 'bug forum' de Paradox Entertainement sur www.paradoxplaza.com.;Se pensi di aver rilevato un problema nel gioco, puoi contattare l'assistenza tecnica del tuo distributore di Darkest Hour oppure visitare il forum di Paradox Entertainment su www.paradoxplaza.com.;Si crees haber encontrado un fallo, puedes contactar con el servicio tйcnico del distribuidor de tu Darkest Hour o visitar el foro de errores (bugs) de Paradox Entertainment en www.paradoxplaza.com.;Falls Sie der Meinung sind, einen Fehler gefunden zu haben, dann setzen Sie sich bitte entweder mit Ihrem HoI 2 Hдndler-Kundendienst in Verbindung oder besuchen Sie das Paradox Entertainment Bug Forum unter www.paradoxplaza.com.;Jeїeli wydaje Ci siк, їe znalazіeњ bі№d w grze, moїesz skontaktowaж siк z dystrybutorem gry lub odwiedziж odpowiednie forum na www.paradoxplaza.com.;;Если вы думаете, что обнаружили ошибку, обращайтесь в службу технической поддержки или на соответствующий форум.;;;X
HINT_55;Money is used for funding research teams and for diplomatic actions such as attempting a coup in a foreign country. If you don't have enough money the action will be greyed out. To generate money you need to assign IC to consumer goods. Your domestic policy sliders affects how much money you can generate.;L'argent sert а financer les йquipes de chercheurs, et les actions diplomatiques, par exemple, tenter un coup d'йtat dans un pays йtranger. Si vous n'avez pas suffisamment d'argent, l'action sera grisйe. Pour gйnйrer de l'argent, vous devez affecter des PP а des biens de consommation. Vos barres de positionnement de politiques intйrieures ont une incidence sur la quantitй d'argent que vous pouvez gйnйrer.;Per finanziare le squadre di ricerca e le azioni diplomatiche и necessario del denaro. Se non disponi di fondi sufficienti, l'azione sarа visualizzata in grigio. Per produrre denaro dovrai assegnare PI ai beni di consumo. Le barre a scorrimento della tua politica interna influenzano la quantitа di denaro che puoi produrre.;El dinero se emplea para financiar equipos de investigaciуn y acciones diplomбticas como intentar un golpe de estado en un paнs extranjero. Si no tienes bastante dinero, la acciуn aparecerб apagada. Para generar dinero, necesitas asignar CI a bienes de consumo. Los controles deslizantes de polнtica interior afectan a la cantidad de dinero que puedes generar.;Geld wird fьr die Finanzierung der Forschungsteams und fьr diplomatische Aktionen wie z.B. einen Staatsstreich in einem fremden Land benцtigt. Falls Sie nicht ьber genьgend finanzielle Mittel verfьgen wird die Aktion grau hinterlegt. Um Geld zu verdienen mьssen Sie Verbrauchsgьtern IS zuweisen. Ihr Schieber Innenpolitik beeinflusst, wie viel Geld Sie verdienen kцnnen.;Pieni№dze uїywane s№ do opіacania badaс naukowych i dziaіaс dyplomatycznych. Czynnoњci, na ktуre Ciк nie staж, bкd№ wyszarzone. Їeby zarobiж pieni№dze, musisz przeznaczyж PP na produkcjк dуbr konsumpcyjnych. Na Twoje dochody maj№ takїe wpіyw ustawienia polityki wewnкtrznej.;;Деньги необходимы для финансирования научных исследований и дипломатических акций, например, для организации государственных переворотов. Если у вас недостаточно денег, акция в меню будет затемнена. Деньги дает производство ТНП. Доход от него зависит от вашей внутренней политики.;;;X
HINT_56;To save your game in progress click on Menu or press F10 and then select Save from the menu screen. You can also enable Autosave in the game options either before game start or via the game menu.;Pour sauvegarder une partie en cours, cliquez sur Menu, ou appuyez sur F10, puis sйlectionnez Sauvegarder dans l'йcran de menu. Vous pouvez йgalement activer la Sauvegarde automatique via les options de jeu avant de commencer а jouer, ou via le menu de jeu.;Per salvare i progressi di gioco, clicca sul Menu oppure premi F10 e seleziona Salva dalla schermata Menu. Prima di cominciare la partita o attraverso il menu di gioco и anche possibile attivare la funzione di autosalvataggio nelle opzioni di gioco.;Para grabar la partida actual, haz clic en el menъ o pulsa F10 y luego selecciona 'Guardar', en la pantalla de menъ. Tambiйn puedes activar el guardado automбtico en las opciones del juego antes de que empiece la partida o mediante el menъ del juego.;Um Ihr laufendes Spiel zu speichern klicken Sie auf Menь oder drьcken Sie F10 und wдhlen Sie dann die Option Speichern im Menь. Sie kцnnen auch die Option Auto-Speichern in den Spieloptionen aktivieren, entweder vor Spielbeginn oder ьber das Spiele-Menь.;Jeїeli chcesz zapisaж postкp gry, kliknij na 'Menu' lub naciњnij F10, a nastкpnie wybierz opcjк zapisu gry. Moїesz takїe wі№czyж autozapis w opcjach gry.;;Для сохранения игры щелкните на кнопке 'Меню' или нажмите клавишу F10, а затем выберите 'Сохранение'. Можно также включить автоматическое сохранение в настройках игры.;;;X
HINT_57;Land units can receive a higher rate of supply for 30 days of operations. To do this, click on the Offensive icon in the unit pane (red arrow). This has an immediate cost in supplies and for some units also fuel but increases your ability to fight.;Les unitйs terrestres peuvent recevoir un taux d'approvisionnement plus important pendant 30 jours d'opйrations. Pour cela, cliquez sur l'icфne Offensive dans le panneau Unitй (flиche rouge). Cela entraоne des dйpenses immйdiates en termes d'approvisionnement, et pour certaines unitйs, en termes de carburant, mais augmente йgalement vos capacitйs au combat.;И possibile assegnare alle unitа di terra una maggiore quantitа di rifornimenti per 30 giorni operativi. Per abilitare l'opzione, clicca sull'icona Offensiva della scheda unitа (freccia rossa). Ciт comporterа costi immediati in termini di rifornimenti e, per alcune unitа, anche di carburante, ma potenzierа la tua capacitа bellica.;Las unidades terrestres pueden recibir un flujo mayor de suministros durante un periodo de 30 dнas de operaciones. Para ello, haz clic en el icono de ofensiva, en el panel de la unidad (flecha roja). Esto conlleva un coste inmediato en suministros y, para algunas unidades, tambiйn en combustible, pero aumenta tu capacidad de combate.;Landeinheiten kцnnen eine bessere Versorgung fьr 30 Operationstage erhalten. Dafьr klicken Sie auf die Schaltflдche Offensive in der Einheitenanzeige (roter Pfeil). Das bedeutet sofortige Kosten fьr Versorgung und fьr einige Einheiten auch Kraftstoff. Ihre Kampffдhigkeit wird jedoch verbessert.;Jednostki l№dowe mog№ zostaж specjalnie zaopatrzone na czas zbliїaj№cej siк ofensywy. Za cenк powiкkszonego zuїycia paliwa i zaopatrzenia wzrasta ich zdolnoњж bojowa (na trzydzieњci dni). Tryb 'Ofensywa' moїesz wybraж,  klikaj№c na czerwonej strzaіce w panelu jednostki.;;Сухопутные части могут получать усиленное снабжение для ведения боевых действий в течение 30 дней. Для этого нужно щелкнуть на значке 'Наступление' на символе части (красная стрелочка). Расход припасов (и топлива для некоторых частей) возрастет, но их боеспособность повысится.;;;X
HINT_58;To merge two units they need to be in the same province, then you just hold left mouse button and drag a box to select them. Then click on the merge button in lower left corner of the unit pane. You can deselect a unit by 'shift' + 'left click' on it if you selected too many units. Merge does not work during combat or movement.;Pour fusionner deux unitйs, elles doivent se trouver dans la mкme province. Maintenez enfoncй le bouton gauche de la souris, et sйlectionnez-les dans une zone. Ensuite, cliquez sur le bouton Fusionner dans le coin gauche du panneau Unitй. Si vous avez sйlectionnй trop d'unitйs, vous pouvez en dйsйlectionner une avec 'shift' + 'clic gauche'. La fusion ne fonctionne pas pendant le combat ou les mouvements.;Per fondere due unitа и necessario che queste si trovino nella stessa provincia. Tieni premuto il pulsante sinistro del mouse e traccia un riquadro per selezionarle. Clicca sul pulsante Unisci nella parte inferiore sinistra della scheda unitа. Per deselezionarle premi Maiusc e clicca con il sinistro.;Dos unidades tienen que estar en la misma provincia para poder fusionarse. Sуlo tienes que tener pulsado el botуn izquierdo del ratуn y trazar un recuadro para seleccionarlas. Luego haz clic en el botуn 'Combinar', en la esquina inferior izquierda del panel de unidad. Si seleccionaste demasiadas unidades, puedes deseleccionar una con 'Mayъs' + clic izquierdo sobre ella. No se puede combinar durante un combate o movimiento.;Um zwei Einheiten zusammenlegen zu kцnnen mьssen sich diese in derselben Provinz befinden. Drьcken Sie die linke Maustaste und ziehen Sie einen Rahmen um die beiden. Klicken Sie dann auf die Schaltflдche Zusammenlegen in der unteren linken Ecke der Einheitenanzeige. Sie kцnnen eine Einheit abwдhlen indem Sie 'Umschalt' und dann mit der linken Maustaste darauf klicken, falls Sie zu viele Einheiten ausgewдhlt haben. Das Zusammenlegen funktioniert nicht im Kampf oder bei Bewegungen.;Jeїeli chcesz poі№czyж dwie jednostki w jedn№, przesuс je do jednej prowincji, zaznacz obie i kliknij na przycisk 'Poі№cz' w lewym dolnym rogu panelu jednostki. Moїesz odі№czyж dywizjк, klikaj№c na ni№ przy naciњniкtym klawiszu 'Shift'. Nie moїna і№czyж jednostek, bкd№cych w ruchu, lub bior№cych udziaі w walce.;;Объединять можно только те части, которые находятся в одной провинции. Удерживая левую кнопку мыши, обведите части, чтобы выделить их. Затем щелкните по кнопке объединения в левом нижнем углу символа части. Вы можете отменить выделение нажатием клавиши 'Shift' и одновременным щелчком по части. Объединять части во время боя или движения нельзя. ;;;X
